Date,price_ratio,price_spread,zscore,spread_ma5,spread_ma20,spread_std,bollinger_high,bollinger_low,volume_ratio
2020-01-02,3.4761544284632855,32.71,0.0,32.71,32.71,0.0,32.71,32.71,1.293512231237097
2020-01-03,3.5725132877752466,33.879999999999995,0.7071067811865454,33.295,33.295,0.8273149339882543,34.94962986797651,31.64037013202349,1.391777490446129
2020-01-06,3.532075471698113,33.55,0.2818109692130269,33.379999999999995,33.379999999999995,0.6032412452742217,34.58648249054844,32.17351750945155,1.5600190732876122
2020-01-07,3.5284738041002277,33.3,-0.12141669877745853,33.36,33.36,0.4941659640242294,34.34833192804846,32.37166807195154,1.4461836596883741
2020-01-08,3.6439628482972135,34.16,1.1473477579669258,33.519999999999996,33.519999999999996,0.55780821076782,34.63561642153564,32.404383578464355,1.7323066664107603
2020-01-09,3.8404907975460123,37.04,1.9283283726543847,34.385999999999996,34.10666666666666,1.521179367026344,37.14902540071935,31.064307932613975,2.260152213117902
2020-01-10,3.8390625,36.34,1.1779691382133433,34.878,34.425714285714285,1.625072892138045,37.67586006999038,31.175568501438196,1.3200969852113995
2020-01-13,3.5605849582172704,36.77,1.1941715230227277,35.522000000000006,34.71875,1.7177180668383458,38.15418613367669,31.283313866323308,0.41627283030134016
2020-01-14,3.371409485637942,35.5,0.42662983234078034,35.962,34.80555555555556,1.6277446906003974,38.06104493675635,31.55006617435476,0.3539731631797762
2020-01-15,3.3657066309444073,35.32,0.3000160250560149,36.194,34.857,1.5432508977263997,37.943501795452796,31.7704982045472,0.5945230243866205
2020-01-16,3.34825543120474,35.67,0.4978935444030449,35.92,34.93090909090909,1.484435613594977,37.89978031809905,31.962037863719136,0.3852479768378664
