Date,NINGDE_Close,BYD_Close,spread,spread_rm,spread_rstd,zscore,dataset
2022-07-08,287.0,109.89,177.11,160.55599999999998,19.63720968494531,0.9038701606713251,train
2022-07-11,274.5,105.33,169.17000000000002,163.0605,17.09920295926356,0.7565188459054236,train
2022-07-12,266.27,100.23,166.03999999999996,165.3555,13.796719089390795,0.6984319926034993,train
2022-07-13,285.89,100.52,185.37,167.81099999999998,12.670068707493733,1.0571600674680939,train
2022-07-14,295.34,104.89,190.45,170.6865,10.714598636782783,1.1514352159581163,train
2022-07-15,282.56,109.96,172.60000000000002,171.98700000000002,9.091476690891929,0.8201731292362855,train
2022-07-18,292.92,109.59,183.33,173.3255,8.661116054860802,1.0193015432713133,train
2022-07-19,277.9,107.59,170.30999999999997,173.9565,7.88718098862618,0.7776750800153885,train
2022-07-20,278.67,107.79,170.88,174.621,6.938512581388237,0.7882531970703718,train
2022-07-21,275.89,105.39,170.5,174.661,6.910901304611638,0.7812011190337167,train
2022-07-22,282.0,107.1,174.9,174.143,6.44736755746331,0.8628567594581458,train
2022-07-25,276.31,104.88,171.43,173.8315,6.4189393081788175,0.7984601521234257,train
2022-07-26,276.45,105.56,170.89,173.6855,6.452573925429746,0.7884387780713362,train
2022-07-27,272.67,105.83,166.84000000000003,173.3005,6.626282179796891,0.7132784726806695,train
2022-07-28,272.89,105.7,167.19,172.924,6.754074325914556,0.7197738077144302,train
2022-07-29,269.0,104.05,164.95,172.6795,6.957052063987367,0.6782036634983571,train
2022-08-01,283.62,107.44,176.18,173.13000000000002,6.872717994473296,0.8866111275816161,train
2022-08-02,277.48,106.13,171.35000000000002,173.2495,6.816947514909492,0.796975504115709,train
2022-08-03,266.45,104.59,161.85999999999999,172.983,7.1617677176855885,0.6208591342002922,train
2022-08-04,264.72,106.2,158.52000000000004,171.9935,7.731503070996001,0.5588750798781129,train
2022-08-05,267.36,105.43,161.93,171.2345,7.944943757873194,0.6221582012070448,train
2022-08-08,265.06,104.38,160.68,170.81,8.280769732844885,0.5989605760864684,train
2022-08-09,270.65,103.84,166.80999999999997,170.8485,8.259187085650037,0.7127217296777746,train
2022-08-10,266.43,100.05,166.38,169.899,7.564222505006202,0.7047417466362966,train
2022-08-11,269.78,102.27,167.51,168.752,5.822747226450534,0.7257123997452977,train
2022-08-12,265.33,101.24,164.08999999999997,168.3265,5.837670114729049,0.6622436974154002,train
2022-08-15,273.17,102.33,170.84000000000003,167.702,4.706670071066645,0.787510873066514,train
2022-08-16,277.45,103.57,173.88,167.8805,4.875453528159495,0.8439274973597553,train
2022-08-17,290.33,106.57,183.76,168.52450000000002,6.010944820205761,1.0272815263127912,train
2022-08-18,289.11,105.94,183.17000000000002,169.158,6.840511369002544,1.0163322472558796,train
2022-08-19,282.0,103.73,178.26999999999998,169.32649999999998,7.028324105846387,0.9253975567832193,train
2022-08-22,292.85,104.96,187.89000000000004,170.14950000000002,8.160178322998652,1.1039264797111767,train
2022-08-23,295.83,104.47,191.35999999999999,171.173,9.441140709401367,1.1683230870458958,train
2022-08-24,277.56,100.43,177.13,171.6875,9.472909781942446,0.904241322673254,train
2022-08-25,272.0,100.46,171.54000000000002,171.905,9.413966388184816,0.8005015431340367,train
2022-08-26,267.99,102.51,165.48000000000002,171.9315,9.394082838063532,0.6880394565494821,train
2022-08-29,265.33,101.78,163.54999999999998,171.3,9.517161783905511,0.6522223233633114,train
2022-08-30,259.5,100.88,158.62,170.6635,9.930358171840112,0.5607308898877583,train
2022-08-31,254.78,93.26,161.51999999999998,170.6465,9.9465001911532,0.6145493801674953,train
2022-09-01,246.19,92.83,153.36,170.3885,10.336863656986923,0.46311528338037294,train
2022-09-02,245.48,91.26,154.21999999999997,170.003,10.802207912711781,0.47907524946332875,train
2022-09-05,246.65,86.85,159.8,169.959,10.843893212309835,0.5826294480015827,train
2022-09-06,239.33,88.24,151.09000000000003,169.173,11.62569164892003,0.4209883961614065,train
2022-09-07,249.73,91.5,158.23,168.76550000000003,11.869032450699976,0.5534932308501382,train
2022-09-08,236.17,90.02,146.14999999999998,167.6975,12.903848416164392,0.32931138168488744,train
2022-09-09,237.68,90.5,147.18,166.852,13.683130451302015,0.34842622478424295,train
2022-09-13,240.28,92.2,148.07999999999998,165.714,14.267954672141908,0.3651285148710576,train
2022-09-14,227.72,90.04,137.68,163.904,15.426593033834779,0.1721242738678621,train
2022-09-15,216.64,87.1,129.54,161.19299999999998,16.48164692205058,0.02106133908266815,train
2022-09-16,214.22,85.92,128.3,158.4495,17.182724027347405,-0.001950705036943308,train
2022-09-19,216.26,87.38,128.88,155.98000000000002,17.7248095528328,0.008812993019003859,train
2022-09-20,220.34,88.67,131.67000000000002,153.169,16.833397536788635,0.06059009228813082,train
2022-09-21,219.95,87.26,132.69,150.2355,14.819316510625201,0.07951935438652084,train
2022-09-22,217.0,86.78,130.22,147.89000000000001,14.02987301589324,0.033680847148261854,train
2022-09-23,218.3,86.06,132.24,145.925,13.274996084843721,0.07116820934311355,train
2022-09-26,224.59,88.25,136.34,144.46800000000002,12.59762325119037,0.14725641973860412,train
2022-09-27,225.06,88.58,136.48000000000002,143.1145,11.872897697564289,0.14985455375210896,train
2022-09-28,218.36,85.8,132.56,141.8115,11.505991699979,0.07710680137398099,train
2022-09-29,219.59,85.45,134.14,140.4425,10.633395197256553,0.10642859952638929,train
2022-09-30,209.52,81.27,128.25,139.18699999999998,10.509600673468803,-0.002878610041766576,train
2022-10-10,205.06,81.0,124.06,137.67900000000003,10.402267414771071,-0.08063704944593872,train
2022-10-11,218.09,82.27,135.82,136.48,9.006726725940828,0.13760620768844414,train
2022-10-12,230.05,84.71,145.34000000000003,136.1925,8.59833452355366,0.3142793206067549,train
2022-10-13,226.81,83.32,143.49,135.45549999999997,7.113495310064062,0.2799468354283014,train
2022-10-14,229.54,85.44,144.1,135.353,6.964494238635542,0.2912672764871424,train
2022-10-17,225.34,84.15,141.19,135.05349999999999,6.545299860445327,0.23726320520644056,train
2022-10-18,225.44,88.49,136.95,134.497,5.8114733162298045,0.15857686079744515,train
2022-10-19,226.44,86.43,140.01,134.6135,5.9012998345135745,0.21536464709261627,train
2022-10-20,217.36,85.1,132.26000000000002,134.7495,5.808841242359372,0.07153937134504296,train
2022-10-21,216.25,86.03,130.22,134.8455,5.711696655477978,0.033680847148261854,train
2022-10-24,211.26,82.45,128.81,134.842,5.7155647140057635,0.0075139260122517055,train
2022-10-25,209.97,83.23,126.74,134.5955,5.960622958434751,-0.030901341187422996,train
2022-10-26,209.62,83.22,126.4,134.281,6.226465500712816,-0.037211095220219585,train
2022-10-27,203.64,82.26,121.37999999999998,133.839,6.815791956918001,-0.13037275770445497,train
2022-10-28,189.86,77.23,112.63000000000001,132.8585,8.30561843763409,-0.29275613354848945,train
2022-10-31,193.96,79.49,114.47000000000001,131.76500000000001,9.213216764946074,-0.25860922937100084,train
2022-11-01,201.36,84.54,116.82000000000001,130.78199999999998,9.718620001668498,-0.2149976941443173,train
2022-11-02,204.31,86.45,117.86,130.047,10.12446806919749,-0.19569727004399784,train
2022-11-03,200.21,86.59,113.62,129.02100000000002,10.710625270459229,-0.274383614452993,train
2022-11-04,211.47,90.66,120.81,128.64900000000003,10.866875743333132,-0.14095087475943743,train
2022-11-07,214.86,90.22,124.64000000000001,128.678,10.854751857814447,-0.06987335138999103,train
2022-11-08,214.47,89.4,125.07,128.1405,10.74811732596091,-0.06189336834851313,train
2022-11-09,207.4,87.14,120.26,126.8865,10.077979264347663,-0.151157829812491,train
2022-11-10,200.86,84.02,116.84000000000002,125.55400000000002,9.51312799296407,-0.21462653214238786,train
2022-11-11,210.41,86.86,123.55,124.52649999999998,8.455578211732623,-0.09010168049513399,train
2022-11-14,201.91,85.19,116.72,123.30300000000003,7.649456189821016,-0.21685350415396357,train
2022-11-15,206.91,86.26,120.64999999999999,122.48800000000001,6.955810596373575,-0.1439201707748714,train
2022-11-16,200.18,84.29,115.89,121.28200000000001,5.743220809193186,-0.23225672723402627,train
2022-11-17,195.21,82.93,112.28,120.28299999999999,5.464077039604115,-0.299251468582251,train
2022-11-18,198.36,82.16,116.20000000000002,119.58200000000002,5.001923419518643,-0.22650371620412302,train
2022-11-21,199.25,82.0,117.25,119.00399999999999,4.524588262744005,-0.20701771110283912,train
2022-11-22,195.14,80.76,114.37999999999998,118.38600000000001,4.247991971445598,-0.26027945837968297,train
2022-11-23,197.65,81.1,116.55000000000001,117.89349999999999,3.819333470369854,-0.22000838117036173,train
2022-11-24,196.04,80.39,115.64999999999999,117.607,3.758462871692032,-0.23671067125717712,train
2022-11-25,193.59,78.95,114.64,117.70750000000001,3.643490048955104,-0.2554543523546027,train
2022-11-28,192.54,78.97,113.57,117.6625,3.690830565489382,-0.27531151945781623,train
2022-11-29,196.75,80.03,116.72,117.6575,3.6920994954366146,-0.21685350415396357,train
2022-11-30,200.7,83.77,116.92999999999999,117.61100000000002,3.6952699495426304,-0.21295630313370684,train
2022-12-01,206.39,86.15,120.23999999999998,117.94200000000001,3.614573717312658,-0.15152899181442067,train
2022-12-02,204.52,84.62,119.9,117.89649999999999,3.58215353486714,-0.157838745847217,train
2022-12-05,204.76,85.05,119.71,117.65,3.247698780431126,-0.16136478486554484,train
2022-12-06,209.04,86.46,122.58,117.52550000000001,2.9854197888709533,-0.10810303758870128,train
2022-12-07,219.2,88.51,130.69,118.047,4.165833586891932,0.042403154193598566,train
2022-12-08,220.4,88.69,131.71,118.7905,5.149829302229133,0.06133241629198912,train
2022-12-09,222.7,88.83,133.87,119.3065,6.084092524123681,0.10141791250034513,train
2022-12-12,217.0,87.22,129.78,119.95949999999998,6.479861495432774,0.025515283105818992,train
2022-12-13,212.04,87.2,124.83999999999999,120.16900000000001,6.570460930718443,-0.06616173137069926,train
2022-12-14,210.31,86.06,124.25,120.58699999999999,6.549802809405591,-0.07711101042761115,train
2022-12-15,222.25,87.75,134.5,121.69800000000001,6.939502939881462,0.11310951556111556,train
2022-12-16,219.04,87.43,131.60999999999999,122.46849999999999,7.149249702995494,0.05947660628234259,train
2022-12-19,220.36,86.1,134.26000000000002,123.31899999999999,7.49899424835315,0.10865557153796525,train
2022-12-20,214.32,84.46,129.86,124.093,7.324654904749818,0.026999931113536116,train
2022-12-21,212.82,84.2,128.62,124.69649999999999,7.16597756580883,0.003987886993924131,train
2022-12-22,210.14,83.66,126.47999999999999,125.23799999999999,6.848552363359378,-0.03572644721250299,train
2022-12-23,208.19,81.32,126.87,125.8495,6.382615760592158,-0.028488788174882866,train
2022-12-26,211.21,84.74,126.47000000000001,126.49449999999999,5.690695522192929,-0.035912028213467166,train
2022-12-27,211.01,84.64,126.36999999999999,126.977,5.206851862284948,-0.0377678382231137,train
2022-12-28,205.7,82.14,123.55999999999999,127.30849999999998,4.7220125894291645,-0.08991609949416955,train
2022-12-29,205.67,82.18,123.48999999999998,127.471,4.517450258950939,-0.09121516650092197,train
2022-12-30,205.37,82.92,122.45,127.59849999999999,4.32438042413271,-0.11051559060124114,train
2023-01-03,203.27,84.09,119.18,127.572,4.376574724117034,-0.171200577916669,train
2023-01-04,200.15,83.63,116.52000000000001,127.269,4.916803518760531,-0.22056512417325558,train
2023-01-05,213.2,85.62,127.57999999999998,127.1135,4.851663062669844,-0.015312537106395836,train
2023-01-06,218.29,86.0,132.29,127.1425,4.882221102605611,0.0720961143479363,train
2023-01-09,218.25,85.06,133.19,127.1085,4.835044521646776,0.08879840443475143,train
2023-01-10,226.81,86.13,140.68,127.65350000000001,5.690637070060651,0.22779857415724553,train
2023-01-11,224.51,86.93,137.57999999999998,128.2905,6.060171506170508,0.1702684638582156,train
2023-01-12,227.64,89.7,137.94,128.975,6.34617290390878,0.17694937989294185,train
2023-01-13,230.97,90.12,140.85,129.2925,6.78108117058743,0.23095345117364371,train
2023-01-16,234.94,88.53,146.41,130.0325,7.781097794959704,0.3341364877099677,train
2023-01-17,234.37,87.26,147.11,130.675,8.632488511126246,0.3471271577774908,train
2023-01-18,235.97,86.93,149.04,131.634,9.55343057699501,0.3829442909636604,train
2023-01-19,235.01,87.43,147.57999999999998,132.58200000000002,10.160059365760555,0.355849464822827,train
2023-01-20,237.92,87.29,150.63,133.7895,10.810920636097048,0.4124516701170337,train
2023-01-30,248.28,91.26,157.01999999999998,135.29699999999997,11.847650488820634,0.5310379297334201,train
2023-01-31,245.25,92.53,152.72,136.6095,12.26497257919517,0.4512380993186375,train
2023-02-01,251.7,98.71,152.99,137.9405,12.536690772540567,0.45624878634468224,train
2023-02-02,245.75,98.14,147.61,139.143,12.234515498117279,0.35640620782572136,train
2023-02-03,240.25,95.6,144.65,140.201,11.713481616450965,0.30147423154019626,train
2023-02-06,237.14,93.92,143.21999999999997,141.2395,10.95289938783275,0.27493614840225616,train
2023-02-07,235.75,93.6,142.15,142.38799999999998,9.64414335504291,0.2550789812990434,train
2023-02-08,235.26,92.48,142.77999999999997,143.70099999999996,7.482264574170116,0.2667705843598133,train
2023-02-09,238.47,93.37,145.1,144.577,6.449905833664858,0.30982537658360354,train
2023-02-10,234.56,91.22,143.34,145.12949999999998,5.780544023750032,0.2771631204138321,train
2023-02-13,242.36,91.37,150.99,146.0195,5.185155405475613,0.41913258615175997,train
2023-02-14,237.39,91.25,146.14,146.2925,5.030666875326951,0.329125800683923,train
2023-02-15,236.03,90.26,145.76999999999998,146.702,4.598947934609449,0.3222593036482323,train
2023-02-16,233.03,89.6,143.43,146.9765,4.194497993924648,0.2788333494225137,train
2023-02-17,220.25,87.82,132.43,146.5555,5.154478354329228,0.07469424836144112,train
2023-02-20,220.4,88.2,132.2,145.84499999999997,6.073095542939353,0.07042588533925472,train
2023-02-21,217.37,88.85,128.52,144.9155,7.189331624741775,0.002132076984278122,train
2023-02-22,214.29,87.4,126.88999999999999,143.808,8.160944604767977,-0.02811762617295398,train
2023-02-23,216.38,87.41,128.97,142.8775,8.74805534781346,0.010483222027685426,train
2023-02-24,212.03,86.46,125.57000000000001,141.6245,9.352987406226937,-0.0526143183002823,train
2023-02-27,209.64,83.87,125.76999999999998,140.062,9.255452788263634,-0.048902698280990545,train
2023-02-28,211.2,84.2,126.99999999999999,138.776,9.190726676498073,-0.026076235162343267,train
2023-03-01,215.57,85.76,129.81,137.61700000000002,8.755165152188372,0.026072026108712846,train
2023-03-02,209.47,85.17,124.3,136.45149999999998,8.90511400973084,-0.07618310542278814,train
2023-03-03,210.32,85.19,125.13,135.47549999999998,9.028112511832399,-0.060779882342725425,train
2023-03-06,213.71,85.35,128.36,134.73250000000002,8.968487448017772,-0.0008372190311555974,train
2023-03-07,210.25,84.16,126.09,133.9295,8.988351804301171,-0.04296410625012258,train
2023-03-08,207.77,82.93,124.84,133.0325,8.953724232495025,-0.066161731370699,train
2023-03-09,207.37,82.62,124.75,132.015,8.661723117741126,-0.06783196037938057,train
2023-03-10,212.25,78.31,133.94,131.54500000000002,8.260608808963598,0.10271697950709728,train
2023-03-13,204.59,77.43,127.16,130.3535,6.917720399546827,-0.023106939146909283,train
2023-03-14,201.94,77.26,124.67999999999999,129.28050000000002,5.934691474266186,-0.06913102738613298,train
2023-03-15,202.36,76.8,125.56000000000002,128.27,4.534702450633421,-0.05279989930124674,train
2023-03-16,200.76,75.53,125.22999999999999,127.36000000000001,2.842913627729201,-0.05892407233307941,train
2023-03-17,195.69,76.57,119.12,126.69449999999999,3.1363395945948436,-0.1723140639224567,train
2023-03-20,197.89,75.79,122.09999999999998,126.1895,3.013952598026359,-0.11701092563500297,train
2023-03-21,205.57,77.1,128.47,126.18700000000001,3.011937826993803,0.001204171979454854,train
2023-03-22,208.59,78.33,130.26,126.3555,3.14467716525498,0.03442317115212015,train
2023-03-23,208.13,79.09,129.04,126.359,3.147777662179811,0.011782289034437577,train
2023-03-24,205.46,79.27,126.19000000000001,126.38999999999999,3.1426472247039188,-0.04110829624047631,train
2023-03-27,207.09,78.48,128.61,126.532,3.17713144369542,0.003802305992959688,train
2023-03-28,204.92,78.93,125.98999999999998,126.48149999999998,3.1773280317028143,-0.04481991625976912,train
2023-03-29,209.13,79.83,129.3,126.45599999999999,3.151147493581925,0.016607395059517832,train
2023-03-30,209.09,83.0,126.09,126.54550000000002,3.1118643506480064,-0.04296410625012258,train
2023-03-31,212.39,82.6,129.79,126.77850000000001,3.174136061487261,0.025700864106783433,train
2023-04-03,208.31,82.57,125.74000000000001,126.6475,3.159461771283571,-0.049459441283883875,train
2023-04-04,202.36,80.9,121.46000000000001,126.41600000000001,3.365375399407804,-0.12888810969673758,train
2023-04-06,202.37,80.6,121.77000000000001,126.2625,3.5080326995403768,-0.12313509866683459,train
2023-04-07,203.76,80.36,123.39999999999999,126.19500000000001,3.5513874234685923,-0.09288539550960327,train
2023-04-10,210.15,80.93,129.22,125.95899999999999,3.14296524420933,0.01512274705180071,train
2023-04-11,209.0,80.54,128.45999999999998,126.024,3.182307008245565,0.0010185909784898837,train
2023-04-12,204.59,78.4,126.19,126.09949999999999,3.1666161168621176,-0.04110829624047657,train
2023-04-13,202.51,78.2,124.30999999999999,126.03699999999999,3.1900735843670134,-0.0759975244218237,train
2023-04-14,207.52,79.28,128.24,126.1875,3.2208512686444846,-0.0030641910427310188,train
2023-04-17,213.41,80.41,133.0,126.8815,3.111368416154595,0.08527236541642384,train
2023-04-18,214.03,80.26,133.76999999999998,127.465,3.2582761021568194,0.09956210249069859,train
2023-04-19,214.79,80.88,133.91,127.737,3.5597103666911227,0.10216023650420342,train
2023-04-20,206.81,78.94,127.87,127.61749999999999,3.5103289319546342,-0.009930688078421726,train
2023-04-21,211.8,78.26,133.54000000000002,127.8425,3.7428231323416,0.09529373946851324,train
2023-04-24,207.3,81.76,125.54,127.81000000000002,3.7607068204614253,-0.053171061303176156,train
2023-04-25,201.2,78.7,122.49999999999999,127.50450000000001,3.936368183195738,-0.1095876855964184,train
2023-04-26,212.71,80.93,131.78,127.79400000000001,4.030899599213404,0.06263148329874127,train
2023-04-27,219.21,83.57,135.64000000000001,128.111,4.388962112053824,0.13426574967108154,train
2023-04-28,219.06,82.55,136.51,128.632,4.74079007406012,0.15041129675500228,train
2023-05-04,213.73,81.44,132.29,128.757,4.805447676170471,0.0720961143479363,train
2023-05-05,215.21,80.62,134.59,129.1995,4.91913393639587,0.11477974456979713,train
2023-05-08,219.02,81.94,137.08,129.9805,4.865360347988654,0.16098941380998555,train
2023-05-09,214.04,80.63,133.41,130.5625,4.515106660742955,0.09288118645597285,train
2023-05-10,220.73,83.86,136.87,131.236,4.39346811815605,0.15709221278972854,train
2023-05-11,228.61,85.18,143.43,131.94650000000001,5.136463328624682,0.2788333494225137,train
2023-05-12,226.19,83.96,142.23000000000002,132.63500000000002,5.55070360641838,0.2565636293067605,train
2023-05-15,226.5,85.56,140.94,133.3725,5.628652147716189,0.23262368018232527,train
2023-05-16,227.21,85.64,141.57,134.2355,5.487437782885792,0.2443152832430957,train
2023-05-17,228.21,84.26,143.95,135.02100000000002,5.704166436634878,0.2884835614726731,train
2023-05-18,220.61,83.62,136.99,135.2205,5.69953504567099,0.15931918480130397,train
2023-05-19,218.21,83.66,134.55,135.2595,5.6917507019037,0.11403742056593882,train
2023-05-22,218.51,85.63,132.88,135.208,5.70923683719178,0.08304539340484843,train
2023-05-23,213.63,84.91,128.72,135.25050000000002,5.65463989732421,0.005843697003570139,train
2023-05-24,213.46,84.57,128.89000000000001,135.018,5.821797154251677,0.00899857401996883,train
2023-05-25,212.3,82.46,129.84000000000003,135.233,5.5251950191816475,0.02662876911160723,train
2023-05-26,208.21,79.59,128.62,135.539,4.919122621810787,0.003987886993924131,train
2023-05-29,205.27,78.91,126.36000000000001,135.268,5.273632124965045,-0.03795341922407788,train
2023-05-30,213.2,81.33,131.87,135.0795,5.3267453033072165,0.06430171230742283,train
2023-05-31,209.38,81.82,127.56,134.632,5.570606694728884,-0.015683699108324723,train
2023-06-01,211.11,82.41,128.70000000000002,134.45250000000001,5.706232857239749,0.005472535001641254,train
2023-06-02,216.65,83.62,133.03,134.37449999999998,5.7149098395052675,0.0858291084193177,train
2023-06-05,208.01,83.37,124.63999999999999,133.7525,6.070839597703334,-0.06987335138999155,train
2023-06-06,207.49,84.22,123.27000000000001,133.24550000000002,6.508582572669219,-0.09529794852214286,train
2023-06-07,195.51,82.78,112.72999999999999,132.03850000000003,7.892311565194066,-0.2909003235388437,train
2023-06-08,196.22,82.26,113.96,130.565,8.38898055408602,-0.26807386042019643,train
2023-06-09,200.25,83.26,116.99,129.303,8.440131016692755,-0.21184281712791914,train
2023-06-12,200.16,84.1,116.06,128.059,8.468166333547288,-0.22910185021762786,train
2023-06-13,201.31,84.34,116.97,126.82900000000002,8.184220311383104,-0.21221397912984827,train
2023-06-14,201.61,84.93,116.68,125.46549999999999,7.417400221952747,-0.21759582815782186,train
2023-06-15,219.09,87.89,131.2,125.176,7.047705412326803,0.05186778524279358,train
2023-06-16,219.31,87.62,131.69,125.03299999999999,6.8743773689345495,0.06096125429005971,train
2023-06-19,216.09,87.0,129.09,124.84349999999999,6.696620730676,0.012710194039260846,train
2023-06-20,216.21,86.68,129.53,124.88399999999999,6.723693690383174,0.020875758081703708,train
2023-06-21,213.12,86.52,126.60000000000001,124.76950000000002,6.671177182476364,-0.0334994752009273,train
2023-06-26,213.38,84.89,128.49,124.702,6.623834634345212,0.0015753339813842665,train
2023-06-27,211.68,83.95,127.73,124.6575,6.5990708077962825,-0.012528822091926297,train
2023-06-28,212.71,84.01,128.7,124.77449999999999,6.651380921123671,0.005472535001640726,train
2023-06-29,210.71,82.5,128.21,124.5915,6.49438322098765,-0.0036209340456248742,train
2023-06-30,217.0,83.35,133.65,124.896,6.7774909190561035,0.09733513047912369,train
2023-07-03,218.09,86.42,131.67000000000002,125.0445,6.896715064739421,0.06059009228813082,train
2023-07-04,217.46,87.76,129.7,124.87800000000001,6.732012759158057,0.02403063509810187,train
2023-07-05,215.72,86.26,129.45999999999998,125.11899999999999,6.808881119923909,0.019576691074951025,train
2023-07-06,213.06,86.63,126.43,125.277,6.8003754540306485,-0.03665435221732573,train
2023-07-07,210.46,85.4,125.06,125.89349999999999,6.128773617341763,-0.06207894934947757,train
2023-07-10,217.01,85.11,131.89999999999998,126.7905,5.578402407593519,0.06485845531031617,train
2023-07-11,217.3,87.04,130.26,127.454,5.121861709223839,0.03442317115212015,train
2023-07-12,215.2,85.8,129.39999999999998,128.121,4.373976752518355,0.018463205069163314,train
2023-07-13,218.21,86.54,131.67000000000002,128.856,3.5611047960447455,0.06059009228813082,train
2023-07-14,216.49,85.4,131.09,129.57649999999998,2.1435491351327656,0.04982639423218313,train
2023-07-17,213.86,85.43,128.43,129.43800000000002,2.122514893628747,0.00046184797559655595,train
2023-07-18,213.71,85.76,127.95,129.251,2.077949140756496,-0.008446040070704866,train
2023-07-19,207.71,85.54,122.17,128.905,2.613325165578228,-0.11571185862825029,train
2023-07-20,209.26,85.58,123.67999999999999,128.6125,2.8558229987154213,-0.08768912748259412,train
2023-07-21,209.8,85.37,124.43,128.504,2.9750407339081986,-0.073770552410248,train
2023-07-24,207.19,83.1,124.09,128.284,3.134541685627968,-0.08008030644304485,train
2023-07-25,214.56,85.46,129.10000000000002,128.35250000000002,3.1367664795710337,0.012895775040225816,train
2023-07-26,214.87,84.63,130.24,128.42950000000002,3.1645245340031414,0.03405200915019126,train
2023-07-27,215.19,84.47,130.72,128.555,3.2048753978558113,0.04295989719649242,train
2023-07-28,218.26,86.64,131.62,128.45350000000002,3.0640741282073933,0.059662187283307556,train
2023-07-31,225.96,88.31,137.65,128.7525,3.633355524637382,0.17156753086496826,train
2023-08-01,223.71,87.14,136.57,129.096,4.03067109470322,0.15152478276078998,train
2023-08-02,224.71,86.98,137.73000000000002,129.5095,4.470215436936269,0.17305217887268537,train
2023-08-03,227.35,87.05,140.3,130.203,5.010548977170378,0.22074649612059039,train
2023-08-04,233.72,87.08,146.64,131.28199999999998,6.0586871949546115,0.33840485073215354,train
2023-08-07,234.7,86.64,148.06,132.08999999999997,7.128549715939595,0.3647573528691287,train
2023-08-08,235.35,85.41,149.94,133.074,8.148027465524272,0.3996465810504755,train
2023-08-09,235.21,85.28,149.93,134.1005,8.917661644765206,0.3994610000495111,train
2023-08-10,234.71,85.21,149.5,134.99200000000002,9.531970912338855,0.3914810170080327,train
2023-08-11,229.71,84.06,145.65,135.72,9.771275303286727,0.3200323316366574,train
2023-08-14,221.11,79.58,141.53000000000003,136.375,9.695658550961424,0.24357295923923794,train
2023-08-15,219.51,79.16,140.35,136.995,9.523494769860903,0.22167440112541312,train
2023-08-16,220.81,79.04,141.76999999999998,137.975,8.906101102171135,0.24802690326238772,train
2023-08-17,223.46,79.65,143.81,138.9815,8.324009202933077,0.28588542745916884,train
2023-08-18,224.08,77.74,146.34000000000003,140.077,7.728594956393295,0.3328374207032161,train
2023-08-21,221.17,75.78,145.39,141.142,6.824305324198373,0.31520722561157716,train
2023-08-22,218.96,75.82,143.14000000000001,141.844,6.215337057379061,0.2734515003945401,train
2023-08-23,215.71,74.34,141.37,142.40050000000002,5.588314381955088,0.2406036632238037,train
2023-08-24,217.16,75.94,141.22,142.9255,4.881775426602132,0.23781994820933441,train
2023-08-25,216.55,75.18,141.37,143.413,4.120903196858853,0.2406036632238037,train
2023-08-28,218.71,76.15,142.56,143.6585,3.8998316765278274,0.2626878023385924,train
2023-08-29,226.71,79.88,146.83,144.1715,3.5800121655169903,0.34193088975048164,train
2023-08-30,225.71,80.91,144.8,144.52500000000003,3.243747832367117,0.30425794655466554,train
2023-08-31,224.76,80.78,143.98,144.709,3.0923111779119092,0.289040304475567,train
2023-09-01,224.61,80.68,143.93,144.57350000000002,3.0624745326523546,0.28811239947074424,train
2023-09-04,225.86,81.79,144.07,144.37400000000002,2.9513429592550473,0.2907105334842486,train
2023-09-05,225.03,80.65,144.38,144.096,2.6454735920629315,0.2964635445141516,train
2023-09-06,222.63,81.13,141.5,143.6745,2.3183761898970325,0.24301621623634354,train
2023-09-07,214.72,80.44,134.28,142.9135,2.761199729710896,0.10902673353989413,train
2023-09-08,211.15,78.99,132.16000000000003,142.239,3.582931613547183,0.06968356133539695,train
2023-09-11,209.74,79.98,129.76,141.65050000000002,4.54339714658169,0.02514412110388958,train
2023-09-12,206.14,81.64,124.49999999999999,140.858,5.947551110374286,-0.07247148540349611,train
2023-09-13,204.81,81.49,123.32000000000001,139.9355,7.114934237961366,-0.09437004351731987,train
2023-09-14,203.14,78.85,124.28999999999999,138.9595,7.855745115250276,-0.07636868642375284,train
2023-09-15,195.97,79.07,116.9,137.4875,9.065132666604923,-0.21351304613660044,train
2023-09-18,201.27,80.1,121.17000000000002,136.2765,9.558233857448487,-0.13426995872471117,train
2023-09-19,200.53,80.03,120.5,135.1445,10.031525819293332,-0.14670388578934043,train
2023-09-20,198.11,78.98,119.13000000000001,134.0325,10.525595807613673,-0.17212848292149202,train
2023-09-21,194.94,77.54,117.39999999999999,132.84150000000002,11.00618356102329,-0.20423399608837012,train
2023-09-22,199.14,79.33,119.80999999999999,131.7635,11.181348320446437,-0.15950897485589882,train
2023-09-25,197.49,79.58,117.91000000000001,130.531,11.286700091140965,-0.19476936503917458,train
2023-09-26,192.71,77.14,115.57000000000001,128.96800000000002,11.073242096437227,-0.2381953192648937,train
2023-09-27,191.87,76.92,114.95,127.47549999999998,10.836143456045347,-0.2497013413246997,train
2023-09-28,191.24,76.54,114.7,126.0115,10.460368955453035,-0.254340866348815,train
2023-10-09,183.71,76.97,106.74000000000001,124.152,10.41287239809186,-0.40206334311664554,train
2023-10-10,182.93,76.95,105.98,122.24750000000002,10.055327927861875,-0.4161674991899561,train
2023-10-11,182.98,77.17,105.80999999999999,120.319,9.253859450890744,-0.4193223762063548,train
