Date,spread_ma5,spread_ma20,spread_std,bollinger_high,bollinger_low,zscore,price_ratio,volume_ratio,price_spread
2020-09-25,1237.426,1299.944,49.41869914579733,1398.7813982915945,1201.1066017084054,-1.494656906732466,7.293399035006674,0.20070744865220366,1226.0800000000002
2020-09-28,1237.2199999999998,1294.6625,48.903958496001486,1392.4704169920028,1196.854583007997,-0.9328999410902526,7.316257901390644,0.15874846047011346,1249.04
2020-09-29,1235.176,1288.004,46.55562789202573,1381.1152557840514,1194.8927442159484,-1.0152156063627165,7.28700278692678,0.17479768554266403,1240.74
2020-09-30,1238.5439999999999,1282.3790000000001,43.022142878923006,1368.423285757846,1196.3347142421542,-0.6208198432878405,7.321971604068069,0.1668576215643518,1255.67
2020-10-09,1249.626,1278.0825,38.66673163749502,1355.41596327499,1200.74903672501,-0.03834045281868346,7.221550757834202,0.16387950261805162,1276.6
2020-10-12,1267.816,1276.5365,36.270072087194336,1349.0766441743885,1203.9963558256113,1.1164438797544345,7.003692391849387,0.13473442261297708,1317.0300000000002
2020-10-13,1278.988,1276.5425,36.27499978236077,1349.0924995647215,1203.9925004352785,0.7817367379775783,6.934330801764519,0.1334644089092612,1304.9
2020-10-14,1290.3940000000002,1276.549,36.27899057087797,1349.106981141756,1203.991018858244,0.584939097424464,6.9799557644456725,0.11179951308448967,1297.77
2020-10-15,1298.112,1277.3035,36.49265423918625,1350.2888084783724,1204.3181915216276,0.4646551574149932,6.97727797533829,0.14498796539043138,1294.26
2020-10-16,1299.45,1276.9295,36.38554983202389,1349.7005996640478,1204.1584003359521,0.17480840689129717,6.982703962703963,0.14681728315787695,1283.29
2020-10-19,1290.2419999999997,1274.8145,35.37616183325127,1345.5668236665024,1204.0621763334975,-0.10810952352680513,6.944761459307764,0.15643485406953564,1270.99
2020-10-20,1289.5,1272.6695,32.10388998810238,1336.8772799762048,1208.4617200237951,0.888381439463246,6.952378774016468,0.15411501253035345,1301.19
2020-10-21,1289.8919999999998,1270.764,29.01450932858787,1328.7930186571757,1212.734981342824,0.9983281010187565,6.9242900770317695,0.13788600567564216,1299.73
2020-10-22,1292.826,1270.848,29.127909856894007,1329.103819713788,1212.592180286212,1.3074058587484476,6.967040481400437,0.14945883416657801,1308.9299999999998
2020-10-23,1293.542,1272.3895,29.11878638936095,1330.6270727787219,1214.1519272212781,0.49729064276149204,7.006394399066511,0.14341042052288455,1286.87
2020-10-26,1283.0559999999998,1269.635,31.501421438267624,1332.6378428765352,1206.6321571234648,-1.6213554077262884,6.796318318032631,0.41259375,1218.56
2020-10-27,1262.752,1267.115,34.97349033647579,1337.0619806729517,1197.1680193270483,-1.9284606526577592,6.682408109132247,0.30724268844344077,1199.67
2020-10-28,1249.4060000000002,1266.217,35.63445746671538,1337.4859149334309,1194.9480850665693,-0.9321595545835565,6.666360294117647,0.2028378679097223,1233.0
2020-10-29,1234.4540000000002,1265.984,35.83761129257466,1337.6592225851493,1194.3087774148505,-0.8877265769828673,6.422063087602144,0.11261716057398313,1234.17
2020-10-30,1223.848,1266.6165,35.109667625730246,1336.8358352514606,1196.3971647485396,-0.9335462912778985,6.558588998513312,0.10879368658399098,1233.84
2020-11-02,1227.4320000000002,1267.1365,34.55025268777711,1336.2370053755542,1198.035994624446,-0.8873017594700673,6.5368081676518,0.133890947456733,1236.48
2020-11-03,1238.052,1267.323,34.45737001601874,1336.2377400320377,1198.4082599679625,-0.4223479619377401,6.494123322515568,0.1421037671377857,1252.77
2020-11-04,1242.402,1268.0235,34.028244502870564,1336.079989005741,1199.967010994259,-0.3900730171043729,6.440768363541756,0.1265624037928699,1254.75
2020-11-05,1249.7,1268.7730000000001,33.90669412248206,1336.5863882449642,1200.9596117550361,0.05565272725154163,6.360756022444416,0.12401286309241394,1270.66
2020-11-06,1252.8300000000002,1267.4175,34.118553969940976,1335.654607939882,1199.180392060118,-0.5254472395223561,6.273889920648321,0.1524956173717461,1249.49
